user_id,transaction_time,transaction_id,total_value
amurxjjgyh2mbmg5,2024-01-08 02:11:21,amurxjjgyh2mbmg5_4048,14.99
y2kb7m56rq46eczm,2024-02-13 09:08:54,y2kb7m56rq46eczm_4049,14.99
y2kb7m56rq46eczm,2024-02-15 09:08:54,y2kb7m56rq46eczm_4050,4.99
y2kb7m56rq46eczm,2024-02-24 09:08:54,y2kb7m56rq46eczm_4051,99.99
y2kb7m56rq46eczm,2024-03-05 09:08:54,y2kb7m56rq46eczm_4052,99.99
y2kb7m56rq46eczm,2024-02-14 09:08:54,y2kb7m56rq46eczm_4053,99.99
63ivbngbqetd6xd4,2024-02-17 05:28:22,63ivbngbqetd6xd4_4054,9.99
63ivbngbqetd6xd4,2024-01-22 05:28:22,63ivbngbqetd6xd4_4055,99.99
63ivbngbqetd6xd4,2024-02-20 05:28:22,63ivbngbqetd6xd4_4056,9.99
63ivbngbqetd6xd4,2024-01-31 05:28:22,63ivbngbqetd6xd4_4057,14.99
63ivbngbqetd6xd4,2024-02-05 05:28:22,63ivbngbqetd6xd4_4058,99.99
63ivbngbqetd6xd4,2024-02-11 05:28:22,63ivbngbqetd6xd4_4059,9.99
63ivbngbqetd6xd4,2024-01-24 05:28:22,63ivbngbqetd6xd4_4060,14.99
63ivbngbqetd6xd4,2024-02-17 05:28:22,63ivbngbqetd6xd4_4061,99.99
m3khf4wvbhmdcf93,2024-02-07 16:45:39,m3khf4wvbhmdcf93_4062,9.99
apia51laezhkjust,2024-05-15 03:13:25,apia51laezhkjust_4063,99.99
r18h16gcanoapi55,2024-02-03 15:41:49,r18h16gcanoapi55_4064,99.99
r18h16gcanoapi55,2024-02-17 15:41:49,r18h16gcanoapi55_4065,9.99
r18h16gcanoapi55,2024-02-12 15:41:49,r18h16gcanoapi55_4066,99.99
r18h16gcanoapi55,2024-02-06 15:41:49,r18h16gcanoapi55_4067,9.99
r18h16gcanoapi55,2024-02-04 15:41:49,r18h16gcanoapi55_4068,99.99
r18h16gcanoapi55,2024-02-01 15:41:49,r18h16gcanoapi55_4069,9.99
r18h16gcanoapi55,2024-02-28 15:41:49,r18h16gcanoapi55_4070,14.99
gc0w398fj9kn9z7b,2024-05-04 08:17:28,gc0w398fj9kn9z7b_4071,14.99
gc0w398fj9kn9z7b,2024-05-20 08:17:28,gc0w398fj9kn9z7b_4072,99.99
gc0w398fj9kn9z7b,2024-04-20 08:17:28,gc0w398fj9kn9z7b_4073,4.99
gc0w398fj9kn9z7b,2024-05-13 08:17:28,gc0w398fj9kn9z7b_4074,49.99
4s2d56x68t4k5mn0,2024-04-15 02:35:18,4s2d56x68t4k5mn0_4075,4.99
4s2d56x68t4k5mn0,2024-05-09 02:35:18,4s2d56x68t4k5mn0_4076,49.99
4s2d56x68t4k5mn0,2024-04-15 02:35:18,4s2d56x68t4k5mn0_4077,99.99
4s2d56x68t4k5mn0,2024-05-05 02:35:18,4s2d56x68t4k5mn0_4078,99.99
4s2d56x68t4k5mn0,2024-04-11 02:35:18,4s2d56x68t4k5mn0_4079,9.99
4s2d56x68t4k5mn0,2024-05-02 02:35:18,4s2d56x68t4k5mn0_4080,14.99
4s2d56x68t4k5mn0,2024-04-24 02:35:18,4s2d56x68t4k5mn0_4081,49.99
4s2d56x68t4k5mn0,2024-04-14 02:35:18,4s2d56x68t4k5mn0_4082,4.99
4s2d56x68t4k5mn0,2024-05-08 02:35:18,4s2d56x68t4k5mn0_4083,14.99
h14uq6aax6v5xrlj,2024-03-08 15:35:42,h14uq6aax6v5xrlj_4084,4.99
ybqdm1u4pybe894w,2024-04-10 03:46:38,ybqdm1u4pybe894w_4085,9.99
ybqdm1u4pybe894w,2024-04-15 03:46:38,ybqdm1u4pybe894w_4086,49.99
ybqdm1u4pybe894w,2024-04-08 03:46:38,ybqdm1u4pybe894w_4087,14.99
ybqdm1u4pybe894w,2024-04-01 03:46:38,ybqdm1u4pybe894w_4088,14.99
ybqdm1u4pybe894w,2024-04-10 03:46:38,ybqdm1u4pybe894w_4089,4.99
ybqdm1u4pybe894w,2024-04-13 03:46:38,ybqdm1u4pybe894w_4090,49.99
vb1z33lbgb30f9zr,2024-02-04 00:26:24,vb1z33lbgb30f9zr_4091,99.99
vb1z33lbgb30f9zr,2024-02-29 00:26:24,vb1z33lbgb30f9zr_4092,14.99
vb1z33lbgb30f9zr,2024-02-08 00:26:24,vb1z33lbgb30f9zr_4093,49.99
vb1z33lbgb30f9zr,2024-02-04 00:26:24,vb1z33lbgb30f9zr_4094,14.99
vb1z33lbgb30f9zr,2024-03-02 00:26:24,vb1z33lbgb30f9zr_4095,49.99
vb1z33lbgb30f9zr,2024-02-13 00:26:24,vb1z33lbgb30f9zr_4096,4.99
vb1z33lbgb30f9zr,2024-02-17 00:26:24,vb1z33lbgb30f9zr_4097,99.99
vb1z33lbgb30f9zr,2024-02-07 00:26:24,vb1z33lbgb30f9zr_4098,14.99
vb1z33lbgb30f9zr,2024-02-04 00:26:24,vb1z33lbgb30f9zr_4099,14.99
423ux7qbslaovaop,2024-02-21 15:54:12,423ux7qbslaovaop_4100,9.99
423ux7qbslaovaop,2024-01-25 15:54:12,423ux7qbslaovaop_4101,9.99
423ux7qbslaovaop,2024-02-13 15:54:12,423ux7qbslaovaop_4102,99.99
423ux7qbslaovaop,2024-02-01 15:54:12,423ux7qbslaovaop_4103,9.99
423ux7qbslaovaop,2024-02-09 15:54:12,423ux7qbslaovaop_4104,99.99
mewbmqwfxgt7n7u5,2024-03-07 04:43:34,mewbmqwfxgt7n7u5_4105,99.99
mewbmqwfxgt7n7u5,2024-02-21 04:43:34,mewbmqwfxgt7n7u5_4106,49.99
mewbmqwfxgt7n7u5,2024-03-09 04:43:34,mewbmqwfxgt7n7u5_4107,4.99
mewbmqwfxgt7n7u5,2024-03-10 04:43:34,mewbmqwfxgt7n7u5_4108,99.99
mewbmqwfxgt7n7u5,2024-02-16 04:43:34,mewbmqwfxgt7n7u5_4109,49.99
mewbmqwfxgt7n7u5,2024-02-27 04:43:34,mewbmqwfxgt7n7u5_4110,4.99
16bvdf0ntt7lyy9o,2024-05-06 20:24:13,16bvdf0ntt7lyy9o_4111,9.99
16bvdf0ntt7lyy9o,2024-04-30 20:24:13,16bvdf0ntt7lyy9o_4112,9.99
16bvdf0ntt7lyy9o,2024-05-10 20:24:13,16bvdf0ntt7lyy9o_4113,9.99
46co1pye3wnrs3tz,2024-04-20 13:04:32,46co1pye3wnrs3tz_4114,14.99
46co1pye3wnrs3tz,2024-04-20 13:04:32,46co1pye3wnrs3tz_4115,4.99
46co1pye3wnrs3tz,2024-04-25 13:04:32,46co1pye3wnrs3tz_4116,4.99
46co1pye3wnrs3tz,2024-05-08 13:04:32,46co1pye3wnrs3tz_4117,99.99
46co1pye3wnrs3tz,2024-04-28 13:04:32,46co1pye3wnrs3tz_4118,99.99
46co1pye3wnrs3tz,2024-05-02 13:04:32,46co1pye3wnrs3tz_4119,99.99
46co1pye3wnrs3tz,2024-05-13 13:04:32,46co1pye3wnrs3tz_4120,49.99
4t7rdt8fx8orvoft,2024-04-15 05:24:11,4t7rdt8fx8orvoft_4121,49.99
4t7rdt8fx8orvoft,2024-03-25 05:24:11,4t7rdt8fx8orvoft_4122,14.99
4t7rdt8fx8orvoft,2024-04-07 05:24:11,4t7rdt8fx8orvoft_4123,49.99
xk9dfwiej9b0c1bp,2024-04-01 15:12:25,xk9dfwiej9b0c1bp_4124,9.99
xj62vwjiomvzvojq,2024-02-11 23:51:31,xj62vwjiomvzvojq_4125,4.99
r8141g7mnsiupvyj,2024-04-25 17:51:31,r8141g7mnsiupvyj_4126,49.99
1623pcjvbdtxcv2d,2024-03-25 06:23:12,1623pcjvbdtxcv2d_4127,49.99
1623pcjvbdtxcv2d,2024-03-06 06:23:12,1623pcjvbdtxcv2d_4128,4.99
bg0gubfdq1hgcqjv,2024-03-14 01:08:10,bg0gubfdq1hgcqjv_4129,9.99
bg0gubfdq1hgcqjv,2024-02-29 01:08:10,bg0gubfdq1hgcqjv_4130,9.99
bg0gubfdq1hgcqjv,2024-03-07 01:08:10,bg0gubfdq1hgcqjv_4131,9.99
bg0gubfdq1hgcqjv,2024-03-03 01:08:10,bg0gubfdq1hgcqjv_4132,4.99
bg0gubfdq1hgcqjv,2024-03-11 01:08:10,bg0gubfdq1hgcqjv_4133,9.99
bg0gubfdq1hgcqjv,2024-02-28 01:08:10,bg0gubfdq1hgcqjv_4134,49.99
bg0gubfdq1hgcqjv,2024-02-28 01:08:10,bg0gubfdq1hgcqjv_4135,9.99
iru0tcnjoj2v4lmf,2024-03-16 16:26:21,iru0tcnjoj2v4lmf_4136,14.99
8snmntbopixasttu,2024-02-23 12:01:16,8snmntbopixasttu_4137,4.99
8snmntbopixasttu,2024-02-20 12:01:16,8snmntbopixasttu_4138,14.99
8snmntbopixasttu,2024-03-01 12:01:16,8snmntbopixasttu_4139,14.99
8snmntbopixasttu,2024-02-25 12:01:16,8snmntbopixasttu_4140,99.99
8snmntbopixasttu,2024-03-03 12:01:16,8snmntbopixasttu_4141,14.99
8snmntbopixasttu,2024-03-15 12:01:16,8snmntbopixasttu_4142,4.99
8snmntbopixasttu,2024-02-19 12:01:16,8snmntbopixasttu_4143,9.99
8snmntbopixasttu,2024-03-06 12:01:16,8snmntbopixasttu_4144,49.99
8snmntbopixasttu,2024-03-01 12:01:16,8snmntbopixasttu_4145,14.99
8snmntbopixasttu,2024-03-02 12:01:16,8snmntbopixasttu_4146,14.99
g3rmj219923h8c55,2024-03-22 19:11:02,g3rmj219923h8c55_4147,49.99
g3rmj219923h8c55,2024-03-22 19:11:02,g3rmj219923h8c55_4148,4.99
g3rmj219923h8c55,2024-03-29 19:11:02,g3rmj219923h8c55_4149,14.99
g3rmj219923h8c55,2024-03-09 19:11:02,g3rmj219923h8c55_4150,4.99
obibjus0wj27enne,2024-02-06 04:40:55,obibjus0wj27enne_4151,4.99
obibjus0wj27enne,2024-02-01 04:40:55,obibjus0wj27enne_4152,49.99
obibjus0wj27enne,2024-02-17 04:40:55,obibjus0wj27enne_4153,99.99
c6254zjnu5kwx44a,2024-03-24 09:46:17,c6254zjnu5kwx44a_4154,14.99
gpfd87ze2nnrdcia,2024-04-18 09:56:21,gpfd87ze2nnrdcia_4155,49.99
gpfd87ze2nnrdcia,2024-05-12 09:56:21,gpfd87ze2nnrdcia_4156,9.99
gpfd87ze2nnrdcia,2024-04-25 09:56:21,gpfd87ze2nnrdcia_4157,9.99
gpfd87ze2nnrdcia,2024-04-21 09:56:21,gpfd87ze2nnrdcia_4158,14.99
gpfd87ze2nnrdcia,2024-04-27 09:56:21,gpfd87ze2nnrdcia_4159,9.99
gpfd87ze2nnrdcia,2024-05-03 09:56:21,gpfd87ze2nnrdcia_4160,9.99
gpfd87ze2nnrdcia,2024-05-07 09:56:21,gpfd87ze2nnrdcia_4161,99.99
gpfd87ze2nnrdcia,2024-04-20 09:56:21,gpfd87ze2nnrdcia_4162,9.99
61pv3u1pwh0z0n9u,2024-04-29 15:48:38,61pv3u1pwh0z0n9u_4163,4.99
4tqa3oc6j13v0bff,2024-02-10 04:11:41,4tqa3oc6j13v0bff_4164,99.99
4tqa3oc6j13v0bff,2024-01-24 04:11:41,4tqa3oc6j13v0bff_4165,99.99
4tqa3oc6j13v0bff,2024-02-18 04:11:41,4tqa3oc6j13v0bff_4166,4.99
4tqa3oc6j13v0bff,2024-01-30 04:11:41,4tqa3oc6j13v0bff_4167,14.99
4tqa3oc6j13v0bff,2024-02-14 04:11:41,4tqa3oc6j13v0bff_4168,14.99
4tqa3oc6j13v0bff,2024-02-03 04:11:41,4tqa3oc6j13v0bff_4169,9.99
4tqa3oc6j13v0bff,2024-01-25 04:11:41,4tqa3oc6j13v0bff_4170,49.99
tf4s42gt7m1b59xq,2024-05-06 06:28:58,tf4s42gt7m1b59xq_4171,99.99
tf4s42gt7m1b59xq,2024-04-23 06:28:58,tf4s42gt7m1b59xq_4172,9.99
tf4s42gt7m1b59xq,2024-04-13 06:28:58,tf4s42gt7m1b59xq_4173,14.99
tf4s42gt7m1b59xq,2024-04-23 06:28:58,tf4s42gt7m1b59xq_4174,49.99
tf4s42gt7m1b59xq,2024-04-09 06:28:58,tf4s42gt7m1b59xq_4175,14.99
tf4s42gt7m1b59xq,2024-04-10 06:28:58,tf4s42gt7m1b59xq_4176,9.99
tf4s42gt7m1b59xq,2024-04-29 06:28:58,tf4s42gt7m1b59xq_4177,9.99
tf4s42gt7m1b59xq,2024-04-28 06:28:58,tf4s42gt7m1b59xq_4178,14.99
tf4s42gt7m1b59xq,2024-04-25 06:28:58,tf4s42gt7m1b59xq_4179,14.99
eyzkd86sh3r51ou8,2024-04-28 15:39:13,eyzkd86sh3r51ou8_4180,9.99
eyzkd86sh3r51ou8,2024-05-06 15:39:13,eyzkd86sh3r51ou8_4181,9.99
eyzkd86sh3r51ou8,2024-05-20 15:39:13,eyzkd86sh3r51ou8_4182,9.99
eyzkd86sh3r51ou8,2024-04-29 15:39:13,eyzkd86sh3r51ou8_4183,14.99
eyzkd86sh3r51ou8,2024-05-16 15:39:13,eyzkd86sh3r51ou8_4184,4.99
urqcgxwyphovnpkq,2024-03-25 10:12:43,urqcgxwyphovnpkq_4185,9.99
urqcgxwyphovnpkq,2024-03-07 10:12:43,urqcgxwyphovnpkq_4186,99.99
urqcgxwyphovnpkq,2024-03-07 10:12:43,urqcgxwyphovnpkq_4187,14.99
urqcgxwyphovnpkq,2024-03-08 10:12:43,urqcgxwyphovnpkq_4188,99.99
urqcgxwyphovnpkq,2024-03-02 10:12:43,urqcgxwyphovnpkq_4189,49.99
urqcgxwyphovnpkq,2024-03-22 10:12:43,urqcgxwyphovnpkq_4190,49.99
urqcgxwyphovnpkq,2024-03-26 10:12:43,urqcgxwyphovnpkq_4191,9.99
urqcgxwyphovnpkq,2024-03-21 10:12:43,urqcgxwyphovnpkq_4192,49.99
k81dmbgnn8snkp3r,2024-05-14 09:25:36,k81dmbgnn8snkp3r_4193,49.99
k81dmbgnn8snkp3r,2024-05-11 09:25:36,k81dmbgnn8snkp3r_4194,99.99
k81dmbgnn8snkp3r,2024-05-10 09:25:36,k81dmbgnn8snkp3r_4195,49.99
k81dmbgnn8snkp3r,2024-05-01 09:25:36,k81dmbgnn8snkp3r_4196,4.99
k81dmbgnn8snkp3r,2024-05-06 09:25:36,k81dmbgnn8snkp3r_4197,49.99
k81dmbgnn8snkp3r,2024-05-27 09:25:36,k81dmbgnn8snkp3r_4198,9.99
k81dmbgnn8snkp3r,2024-05-26 09:25:36,k81dmbgnn8snkp3r_4199,49.99
f7s19z4bmb1jbzis,2024-01-28 01:08:49,f7s19z4bmb1jbzis_4200,4.99
f7s19z4bmb1jbzis,2024-01-30 01:08:49,f7s19z4bmb1jbzis_4201,99.99
f7s19z4bmb1jbzis,2024-01-23 01:08:49,f7s19z4bmb1jbzis_4202,4.99
f7s19z4bmb1jbzis,2024-02-03 01:08:49,f7s19z4bmb1jbzis_4203,99.99
f7s19z4bmb1jbzis,2024-01-21 01:08:49,f7s19z4bmb1jbzis_4204,99.99
f7s19z4bmb1jbzis,2024-01-22 01:08:49,f7s19z4bmb1jbzis_4205,9.99
ueauu7ur0rahigj1,2024-04-10 09:42:08,ueauu7ur0rahigj1_4206,9.99
ueauu7ur0rahigj1,2024-04-12 09:42:08,ueauu7ur0rahigj1_4207,4.99
ueauu7ur0rahigj1,2024-04-11 09:42:08,ueauu7ur0rahigj1_4208,4.99
ueauu7ur0rahigj1,2024-04-06 09:42:08,ueauu7ur0rahigj1_4209,49.99
ueauu7ur0rahigj1,2024-04-10 09:42:08,ueauu7ur0rahigj1_4210,9.99
ueauu7ur0rahigj1,2024-04-23 09:42:08,ueauu7ur0rahigj1_4211,99.99
ueauu7ur0rahigj1,2024-04-16 09:42:08,ueauu7ur0rahigj1_4212,99.99
ueauu7ur0rahigj1,2024-04-08 09:42:08,ueauu7ur0rahigj1_4213,14.99
ueauu7ur0rahigj1,2024-05-02 09:42:08,ueauu7ur0rahigj1_4214,9.99
9fqqnrfoc7ofo1fn,2024-03-30 00:18:00,9fqqnrfoc7ofo1fn_4215,14.99
9fqqnrfoc7ofo1fn,2024-04-26 00:18:00,9fqqnrfoc7ofo1fn_4216,14.99
9fqqnrfoc7ofo1fn,2024-04-20 00:18:00,9fqqnrfoc7ofo1fn_4217,14.99
9fqqnrfoc7ofo1fn,2024-04-01 00:18:00,9fqqnrfoc7ofo1fn_4218,99.99
9fqqnrfoc7ofo1fn,2024-03-31 00:18:00,9fqqnrfoc7ofo1fn_4219,14.99
9fqqnrfoc7ofo1fn,2024-04-18 00:18:00,9fqqnrfoc7ofo1fn_4220,49.99
9fqqnrfoc7ofo1fn,2024-04-20 00:18:00,9fqqnrfoc7ofo1fn_4221,4.99
9fqqnrfoc7ofo1fn,2024-04-24 00:18:00,9fqqnrfoc7ofo1fn_4222,99.99
9fqqnrfoc7ofo1fn,2024-04-21 00:18:00,9fqqnrfoc7ofo1fn_4223,9.99
ohg37dkotw2h06jh,2024-05-08 14:35:50,ohg37dkotw2h06jh_4224,14.99
ohg37dkotw2h06jh,2024-05-18 14:35:50,ohg37dkotw2h06jh_4225,14.99
ohg37dkotw2h06jh,2024-05-12 14:35:50,ohg37dkotw2h06jh_4226,4.99
ohg37dkotw2h06jh,2024-05-25 14:35:50,ohg37dkotw2h06jh_4227,49.99
i9jstppkg91jj21g,2024-01-21 14:11:14,i9jstppkg91jj21g_4228,49.99
i9jstppkg91jj21g,2024-01-21 14:11:14,i9jstppkg91jj21g_4229,99.99
i9jstppkg91jj21g,2024-01-16 14:11:14,i9jstppkg91jj21g_4230,99.99
yj31qhteh7fdmaln,2024-04-06 07:13:56,yj31qhteh7fdmaln_4231,14.99
yj31qhteh7fdmaln,2024-04-08 07:13:56,yj31qhteh7fdmaln_4232,99.99
yj31qhteh7fdmaln,2024-04-01 07:13:56,yj31qhteh7fdmaln_4233,49.99
yj31qhteh7fdmaln,2024-03-28 07:13:56,yj31qhteh7fdmaln_4234,99.99
qlxuirpowgnjs66n,2024-01-13 09:32:22,qlxuirpowgnjs66n_4235,14.99
qlxuirpowgnjs66n,2024-02-02 09:32:22,qlxuirpowgnjs66n_4236,4.99
qlxuirpowgnjs66n,2024-01-13 09:32:22,qlxuirpowgnjs66n_4237,14.99
qlxuirpowgnjs66n,2024-01-18 09:32:22,qlxuirpowgnjs66n_4238,49.99
qlxuirpowgnjs66n,2024-01-19 09:32:22,qlxuirpowgnjs66n_4239,9.99
qlxuirpowgnjs66n,2024-01-29 09:32:22,qlxuirpowgnjs66n_4240,4.99
jz7vt38484vkt4lc,2024-04-23 16:35:42,jz7vt38484vkt4lc_4241,49.99
t9ybwil72tc03r5y,2024-02-08 10:02:38,t9ybwil72tc03r5y_4242,99.99
t9ybwil72tc03r5y,2024-02-06 10:02:38,t9ybwil72tc03r5y_4243,49.99
t9ybwil72tc03r5y,2024-01-25 10:02:38,t9ybwil72tc03r5y_4244,49.99
t9ybwil72tc03r5y,2024-02-01 10:02:38,t9ybwil72tc03r5y_4245,14.99
t9ybwil72tc03r5y,2024-01-29 10:02:38,t9ybwil72tc03r5y_4246,49.99
vawlgnt0s4dt7kim,2024-03-20 21:57:10,vawlgnt0s4dt7kim_4247,4.99
ri1b5n74p5boda3m,2024-03-05 10:17:37,ri1b5n74p5boda3m_4248,4.99
ri1b5n74p5boda3m,2024-02-25 10:17:37,ri1b5n74p5boda3m_4249,9.99
ri1b5n74p5boda3m,2024-02-12 10:17:37,ri1b5n74p5boda3m_4250,9.99
ri1b5n74p5boda3m,2024-03-03 10:17:37,ri1b5n74p5boda3m_4251,14.99
ri1b5n74p5boda3m,2024-02-23 10:17:37,ri1b5n74p5boda3m_4252,14.99
ndh8scvesk0pm08a,2024-02-11 21:46:32,ndh8scvesk0pm08a_4253,9.99
ndh8scvesk0pm08a,2024-02-05 21:46:32,ndh8scvesk0pm08a_4254,14.99
ndh8scvesk0pm08a,2024-02-18 21:46:32,ndh8scvesk0pm08a_4255,9.99
ndh8scvesk0pm08a,2024-01-22 21:46:32,ndh8scvesk0pm08a_4256,14.99
ndh8scvesk0pm08a,2024-02-10 21:46:32,ndh8scvesk0pm08a_4257,49.99
ndh8scvesk0pm08a,2024-01-20 21:46:32,ndh8scvesk0pm08a_4258,4.99
ndh8scvesk0pm08a,2024-01-26 21:46:32,ndh8scvesk0pm08a_4259,99.99
ndh8scvesk0pm08a,2024-01-30 21:46:32,ndh8scvesk0pm08a_4260,49.99
ndh8scvesk0pm08a,2024-02-01 21:46:32,ndh8scvesk0pm08a_4261,4.99
j4s7u3a67ldmo51m,2024-04-07 18:50:16,j4s7u3a67ldmo51m_4262,4.99
ri7adaxkdld7vdbd,2024-02-21 10:51:30,ri7adaxkdld7vdbd_4263,99.99
pus0ipb9ghy8i7fj,2024-04-26 20:10:36,pus0ipb9ghy8i7fj_4264,14.99
tyqz309ev29glmww,2024-02-14 13:19:57,tyqz309ev29glmww_4265,4.99
tyqz309ev29glmww,2024-02-23 13:19:57,tyqz309ev29glmww_4266,9.99
c7w7g09nq0r591hu,2024-04-20 01:25:50,c7w7g09nq0r591hu_4267,99.99
c7w7g09nq0r591hu,2024-04-26 01:25:50,c7w7g09nq0r591hu_4268,14.99
c7w7g09nq0r591hu,2024-04-23 01:25:50,c7w7g09nq0r591hu_4269,49.99
c7w7g09nq0r591hu,2024-05-11 01:25:50,c7w7g09nq0r591hu_4270,9.99
c7w7g09nq0r591hu,2024-04-14 01:25:50,c7w7g09nq0r591hu_4271,99.99
c7w7g09nq0r591hu,2024-04-28 01:25:50,c7w7g09nq0r591hu_4272,9.99
jyvegzy8bqlpljre,2024-04-10 09:25:48,jyvegzy8bqlpljre_4273,49.99
acx1zsaj59xh9nna,2024-05-04 03:19:26,acx1zsaj59xh9nna_4274,4.99
tpgspkf3yd10f1jm,2024-04-13 11:48:13,tpgspkf3yd10f1jm_4275,49.99
ix523tu79a3ggvpi,2024-03-03 15:52:47,ix523tu79a3ggvpi_4276,4.99
mbmmnxmejcfus14n,2024-03-13 12:19:56,mbmmnxmejcfus14n_4277,49.99
mbmmnxmejcfus14n,2024-03-28 12:19:56,mbmmnxmejcfus14n_4278,9.99
mbmmnxmejcfus14n,2024-03-17 12:19:56,mbmmnxmejcfus14n_4279,99.99
vemn53u6ieshfgj4,2024-01-25 17:35:26,vemn53u6ieshfgj4_4280,14.99
vemn53u6ieshfgj4,2024-02-08 17:35:26,vemn53u6ieshfgj4_4281,99.99
vemn53u6ieshfgj4,2024-01-23 17:35:26,vemn53u6ieshfgj4_4282,99.99
vemn53u6ieshfgj4,2024-01-17 17:35:26,vemn53u6ieshfgj4_4283,14.99
vemn53u6ieshfgj4,2024-01-19 17:35:26,vemn53u6ieshfgj4_4284,4.99
vemn53u6ieshfgj4,2024-02-05 17:35:26,vemn53u6ieshfgj4_4285,4.99
vemn53u6ieshfgj4,2024-01-28 17:35:26,vemn53u6ieshfgj4_4286,4.99
vemn53u6ieshfgj4,2024-01-14 17:35:26,vemn53u6ieshfgj4_4287,9.99
9m7p0dp0k37ztq14,2024-02-28 13:22:26,9m7p0dp0k37ztq14_4288,4.99
pywt4h49v9nduh5r,2024-02-24 05:44:17,pywt4h49v9nduh5r_4289,99.99
pywt4h49v9nduh5r,2024-03-03 05:44:17,pywt4h49v9nduh5r_4290,49.99
pywt4h49v9nduh5r,2024-02-07 05:44:17,pywt4h49v9nduh5r_4291,9.99
pywt4h49v9nduh5r,2024-03-02 05:44:17,pywt4h49v9nduh5r_4292,9.99
pywt4h49v9nduh5r,2024-02-16 05:44:17,pywt4h49v9nduh5r_4293,99.99
pywt4h49v9nduh5r,2024-03-08 05:44:17,pywt4h49v9nduh5r_4294,99.99
pywt4h49v9nduh5r,2024-02-11 05:44:17,pywt4h49v9nduh5r_4295,99.99
pywt4h49v9nduh5r,2024-02-07 05:44:17,pywt4h49v9nduh5r_4296,4.99
pywt4h49v9nduh5r,2024-02-13 05:44:17,pywt4h49v9nduh5r_4297,99.99
pywt4h49v9nduh5r,2024-03-07 05:44:17,pywt4h49v9nduh5r_4298,99.99
j9bpal6ngnsowzgg,2024-02-05 10:03:37,j9bpal6ngnsowzgg_4299,49.99
j9bpal6ngnsowzgg,2024-02-13 10:03:37,j9bpal6ngnsowzgg_4300,4.99
j9bpal6ngnsowzgg,2024-01-24 10:03:37,j9bpal6ngnsowzgg_4301,49.99
j9bpal6ngnsowzgg,2024-01-19 10:03:37,j9bpal6ngnsowzgg_4302,99.99
j9bpal6ngnsowzgg,2024-01-24 10:03:37,j9bpal6ngnsowzgg_4303,99.99
j9bpal6ngnsowzgg,2024-01-30 10:03:37,j9bpal6ngnsowzgg_4304,49.99
a497is3y6zrghs9k,2024-04-04 07:13:30,a497is3y6zrghs9k_4305,4.99
a497is3y6zrghs9k,2024-03-20 07:13:30,a497is3y6zrghs9k_4306,99.99
hzdi0ufkivbbs4bf,2024-02-26 23:25:55,hzdi0ufkivbbs4bf_4307,99.99
hzdi0ufkivbbs4bf,2024-03-24 23:25:55,hzdi0ufkivbbs4bf_4308,99.99
hzdi0ufkivbbs4bf,2024-02-28 23:25:55,hzdi0ufkivbbs4bf_4309,9.99
hzdi0ufkivbbs4bf,2024-02-24 23:25:55,hzdi0ufkivbbs4bf_4310,4.99
hzdi0ufkivbbs4bf,2024-03-19 23:25:55,hzdi0ufkivbbs4bf_4311,49.99
hzdi0ufkivbbs4bf,2024-03-03 23:25:55,hzdi0ufkivbbs4bf_4312,4.99
hzdi0ufkivbbs4bf,2024-02-25 23:25:55,hzdi0ufkivbbs4bf_4313,9.99
hzdi0ufkivbbs4bf,2024-02-26 23:25:55,hzdi0ufkivbbs4bf_4314,4.99
hzdi0ufkivbbs4bf,2024-03-14 23:25:55,hzdi0ufkivbbs4bf_4315,49.99
9jc1h3ib02xwkol3,2024-03-26 10:47:09,9jc1h3ib02xwkol3_4316,9.99
9jc1h3ib02xwkol3,2024-03-15 10:47:09,9jc1h3ib02xwkol3_4317,99.99
9jc1h3ib02xwkol3,2024-03-05 10:47:09,9jc1h3ib02xwkol3_4318,14.99
nuto65kxsfwng94i,2024-04-14 04:21:51,nuto65kxsfwng94i_4319,4.99
nuto65kxsfwng94i,2024-04-07 04:21:51,nuto65kxsfwng94i_4320,9.99
nuto65kxsfwng94i,2024-03-20 04:21:51,nuto65kxsfwng94i_4321,14.99
nuto65kxsfwng94i,2024-03-31 04:21:51,nuto65kxsfwng94i_4322,14.99
nuto65kxsfwng94i,2024-03-25 04:21:51,nuto65kxsfwng94i_4323,99.99
nuto65kxsfwng94i,2024-04-02 04:21:51,nuto65kxsfwng94i_4324,99.99
snop6vlox28wd96e,2024-03-12 13:08:35,snop6vlox28wd96e_4325,49.99
7wniijgdc4nz9nik,2024-04-30 07:24:28,7wniijgdc4nz9nik_4326,99.99
4dxuj55svz2hwnhm,2024-01-06 23:00:54,4dxuj55svz2hwnhm_4327,9.99
nnpjjfpi0la5pv7k,2024-03-29 19:20:23,nnpjjfpi0la5pv7k_4328,99.99
ud6p794h8honspih,2024-04-17 10:34:00,ud6p794h8honspih_4329,14.99
ud6p794h8honspih,2024-04-21 10:34:00,ud6p794h8honspih_4330,4.99
ud6p794h8honspih,2024-04-18 10:34:00,ud6p794h8honspih_4331,99.99
ud6p794h8honspih,2024-04-29 10:34:00,ud6p794h8honspih_4332,4.99
ud6p794h8honspih,2024-05-01 10:34:00,ud6p794h8honspih_4333,4.99
qwk5tlx9fwt5wwgb,2024-05-04 08:05:17,qwk5tlx9fwt5wwgb_4334,99.99
qwk5tlx9fwt5wwgb,2024-04-26 08:05:17,qwk5tlx9fwt5wwgb_4335,14.99
